,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.48954737186431885,0.7391238808631897,2.0309801129769767e-07,0.0,0.436301589012146,0.728836178779602,-0.03820519521832466,0.0,0.41133174300193787,0.6836024522781372,-0.07005593925714493,0.0,0.4539850652217865,0.6605567336082458,-0.10079318284988403,0.0,0.5077909827232361,0.6495298147201538,-0.13007542490959167,0.0,0.43512386083602905,0.5164493322372437,-0.0574362613260746,0.0,0.40061458945274353,0.4182058870792389,-0.11009032279253006,0.0,0.3928682804107666,0.4006904661655426,-0.13857823610305786,0.0,0.40028148889541626,0.4341301918029785,-0.15082481503486633,0.0,0.4952886700630188,0.5235104560852051,-0.0644749328494072,0.0,0.5263429880142212,0.41765764355659485,-0.12118077278137207,0.0,0.5235434174537659,0.4713650047779083,-0.1355779469013214,0.0,0.5157091021537781,0.5155327320098877,-0.1309792548418045,0.0,0.5409473180770874,0.5647646188735962,-0.07701689004898071,0.0,0.5676063299179077,0.5450075268745422,-0.1288742870092392,0.0,0.5405247211456299,0.6252224445343018,-0.12402499467134476,0.0,0.5172317028045654,0.655834972858429,-0.10729160159826279,0.0,0.5755491256713867,0.6194788217544556,-0.09248699992895126,0.0,0.5694431066513062,0.6488262414932251,-0.13131815195083618,0.0,0.5438360571861267,0.7048904895782471,-0.1271447390317917,0.0,0.5238555073738098,0.7193877696990967,-0.11410930752754211,0.0
1,0.7514060139656067,0.9479734301567078,6.915190624567913e-07,0.0,0.6879686713218689,0.9372487664222717,-0.03542574867606163,0.0,0.6307424306869507,0.9501457214355469,-0.0782986655831337,0.0,0.5980404019355774,0.9995366930961609,-0.11166217178106308,0.0,0.5991514921188354,1.046198844909668,-0.14517426490783691,0.0,0.6723337769508362,0.781061053276062,-0.15593472123146057,0.0,0.6329351663589478,0.9206173419952393,-0.20674419403076172,0.0,0.6167161464691162,0.9942397475242615,-0.22275638580322266,0.0,0.6129623651504517,1.0196702480316162,-0.22523772716522217,0.0,0.7493797540664673,0.7817580103874207,-0.15089890360832214,0.0,0.7129281759262085,0.965074360370636,-0.19309931993484497,0.0,0.6898325085639954,1.03121817111969,-0.18229737877845764,0.0,0.6873281598091125,1.0412311553955078,-0.17634150385856628,0.0,0.8147585391998291,0.8217678070068359,-0.14140644669532776,0.0,0.7776574492454529,0.9993324875831604,-0.16970786452293396,0.0,0.7513281106948853,1.039271354675293,-0.14139427244663239,0.0,0.7461535334587097,1.028310775756836,-0.12214935570955276,0.0,0.8610278964042664,0.8802778124809265,-0.13343626260757446,0.0,0.8309819102287292,1.012552261352539,-0.14294426143169403,0.0,0.8010439872741699,1.0470253229141235,-0.11958972364664078,0.0,0.7904686331748962,1.0379493236541748,-0.10531827062368393,0.0
2,0.7699353694915771,0.9527103900909424,-8.435810059381765e-07,0.0,0.7030951380729675,0.920069694519043,-0.02644709311425686,0.0,0.6412490010261536,0.8970385789871216,-0.052824124693870544,0.0,0.5992504954338074,0.8887383937835693,-0.07905349880456924,0.0,0.5862495303153992,0.9027904272079468,-0.10478691011667252,0.0,0.6719551086425781,0.722495436668396,-0.043593037873506546,0.0,0.6234831809997559,0.8086251616477966,-0.08119696378707886,0.0,0.6040737628936768,0.8966571092605591,-0.11120417714118958,0.0,0.5974168181419373,0.9617319107055664,-0.12612392008304596,0.0,0.7359728217124939,0.7425082921981812,-0.04952944815158844,0.0,0.6856291890144348,0.8494229316711426,-0.07477106153964996,0.0,0.6624753475189209,0.9382438063621521,-0.08692295104265213,0.0,0.6533612012863159,1.00052809715271,-0.09230402857065201,0.0,0.7929638624191284,0.7895078659057617,-0.057119887322187424,0.0,0.7460020780563354,0.8935156464576721,-0.0784735232591629,0.0,0.7240530848503113,0.969375491142273,-0.07340258359909058,0.0,0.7144086360931396,1.0236722230911255,-0.06557951122522354,0.0,0.8415236473083496,0.8503676056861877,-0.06794709712266922,0.0,0.8033155202865601,0.9272251725196838,-0.07653412967920303,0.0,0.7792965769767761,0.9762097597122192,-0.062087878584861755,0.0,0.7666884660720825,1.012377381324768,-0.04729047045111656,0.0
3,0.7816647291183472,0.8997041583061218,-9.189999445879948e-07,0.0,0.7165752053260803,0.8663883209228516,-0.023050392046570778,0.0,0.6595156788825989,0.8523328304290771,-0.04873494803905487,0.0,0.6199489235877991,0.872065007686615,-0.0754399448633194,0.0,0.5951005816459656,0.90898597240448,-0.1041136234998703,0.0,0.6810255646705627,0.7159449458122253,-0.05012472718954086,0.0,0.6279052495956421,0.8038806915283203,-0.09197425097227097,0.0,0.6060953140258789,0.89114910364151,-0.12531906366348267,0.0,0.5966597199440002,0.9581007957458496,-0.14210735261440277,0.0,0.7412927150726318,0.7408519983291626,-0.0599697008728981,0.0,0.6865456700325012,0.8561868667602539,-0.08983240276575089,0.0,0.6598462462425232,0.9459577798843384,-0.10353914648294449,0.0,0.6492637991905212,1.0064557790756226,-0.11013290286064148,0.0,0.7961451411247253,0.7910274267196655,-0.07133585214614868,0.0,0.7448296546936035,0.898089587688446,-0.09449712187051773,0.0,0.7211785316467285,0.9695472717285156,-0.09145093709230423,0.0,0.7122719287872314,1.0168471336364746,-0.08568622171878815,0.0,0.8420559167861938,0.8509128093719482,-0.08551701158285141,0.0,0.8002260327339172,0.9363124966621399,-0.09449747204780579,0.0,0.7764745354652405,0.9816490411758423,-0.08037538826465607,0.0,0.7664916515350342,1.0101628303527832,-0.06696466356515884,0.0
4,0.767020583152771,0.848965585231781,-6.955673370612203e-07,0.0,0.7055281400680542,0.8193014860153198,-0.025455417111516,0.0,0.6572625637054443,0.8118242025375366,-0.05242063105106354,0.0,0.6230915784835815,0.8402913212776184,-0.07888737320899963,0.0,0.597425639629364,0.878909170627594,-0.10801678895950317,0.0,0.6538419723510742,0.6935330033302307,-0.06744126230478287,0.0,0.6005309224128723,0.7738398313522339,-0.10698062926530838,0.0,0.5828580260276794,0.853889524936676,-0.13194745779037476,0.0,0.5735616683959961,0.9224162697792053,-0.1431627720594406,0.0,0.7087429165840149,0.7110592722892761,-0.07627935707569122,0.0,0.6594648361206055,0.8102578520774841,-0.11046500504016876,0.0,0.638861894607544,0.9040648341178894,-0.12140628695487976,0.0,0.6283591985702515,0.9762537479400635,-0.12456459552049637,0.0,0.7633787989616394,0.75495445728302,-0.0855972096323967,0.0,0.7243033647537231,0.8540334105491638,-0.11565189063549042,0.0,0.7065452933311462,0.9272235035896301,-0.11539413779973984,0.0,0.6992011070251465,0.9807142019271851,-0.10984958708286285,0.0,0.8115453720092773,0.8075271248817444,-0.09674714505672455,0.0,0.7837393879890442,0.8865228891372681,-0.11502470076084137,0.0,0.7590686678886414,0.9348136782646179,-0.10769183188676834,0.0,0.7419276237487793,0.9702889919281006,-0.09825587272644043,0.0
5,0.7607098817825317,0.8189046382904053,-6.116832764746505e-07,0.0,0.6945523619651794,0.8012807369232178,-0.028475726023316383,0.0,0.6458658576011658,0.8043776750564575,-0.059958815574645996,0.0,0.6193050742149353,0.8472557663917542,-0.08996831625699997,0.0,0.6014417409896851,0.8949201107025146,-0.1230492815375328,0.0,0.6369677782058716,0.6815436482429504,-0.0867815688252449,0.0,0.5894908905029297,0.7600604295730591,-0.13232333958148956,0.0,0.5745909214019775,0.839260995388031,-0.1581215113401413,0.0,0.5648354291915894,0.9102702140808105,-0.17160698771476746,0.0,0.6925002336502075,0.6836201548576355,-0.09742338955402374,0.0,0.651310920715332,0.799403965473175,-0.1415458768606186,0.0,0.6266672611236572,0.8986984491348267,-0.15669038891792297,0.0,0.609978437423706,0.9706330299377441,-0.1647326499223709,0.0,0.748771071434021,0.7185368537902832,-0.10823769867420197,0.0,0.7177476286888123,0.842375636100769,-0.14689715206623077,0.0,0.6972792148590088,0.9224574565887451,-0.14917458593845367,0.0,0.6859086751937866,0.9738630056381226,-0.14707665145397186,0.0,0.795401394367218,0.7687722444534302,-0.12084347009658813,0.0,0.772162139415741,0.8640355467796326,-0.1489843875169754,0.0,0.7451148629188538,0.9207697510719299,-0.14637057483196259,0.0,0.7253801822662354,0.9552887678146362,-0.141077920794487,0.0
6,0.7656079530715942,0.7986090183258057,-6.327823598439863e-07,0.0,0.6952192187309265,0.7846246957778931,-0.026589272543787956,0.0,0.6409996151924133,0.787774920463562,-0.05586453527212143,0.0,0.6056672930717468,0.8246408700942993,-0.08372872322797775,0.0,0.5824205279350281,0.8666125535964966,-0.11355718225240707,0.0,0.6316294074058533,0.6623020172119141,-0.07896958291530609,0.0,0.5848925113677979,0.7412472367286682,-0.1260872781276703,0.0,0.5732647180557251,0.8216134309768677,-0.1536388099193573,0.0,0.5685681700706482,0.8925668001174927,-0.16746680438518524,0.0,0.6866186857223511,0.6617093682289124,-0.09037033468484879,0.0,0.6464992761611938,0.7706068158149719,-0.13418510556221008,0.0,0.6270779371261597,0.870853841304779,-0.1481189727783203,0.0,0.6171937584877014,0.9422070980072021,-0.15452195703983307,0.0,0.7434481978416443,0.6921565532684326,-0.10291776806116104,0.0,0.7157816886901855,0.8168776035308838,-0.1412130743265152,0.0,0.6932914853096008,0.901962161064148,-0.14201097190380096,0.0,0.6820150017738342,0.9562896490097046,-0.13833405077457428,0.0,0.7911173701286316,0.7398146986961365,-0.11734818667173386,0.0,0.768838107585907,0.8339329361915588,-0.14356200397014618,0.0,0.7450507283210754,0.8884758353233337,-0.13949054479599,0.0,0.7284531593322754,0.9204935431480408,-0.1330086886882782,0.0
7,0.7445042729377747,0.8030429482460022,-6.07250512985047e-07,0.0,0.6689362525939941,0.780534029006958,-0.02736525982618332,0.0,0.6203455328941345,0.7641549706459045,-0.05496836453676224,0.0,0.5867141485214233,0.7782368063926697,-0.0796700268983841,0.0,0.5689981579780579,0.815571129322052,-0.10529252886772156,0.0,0.6059755086898804,0.6282680034637451,-0.07539143413305283,0.0,0.5675076842308044,0.7436307668685913,-0.11392459273338318,0.0,0.5690712928771973,0.8241070508956909,-0.1351347416639328,0.0,0.5789905190467834,0.8902295827865601,-0.14478923380374908,0.0,0.662240743637085,0.6242468357086182,-0.08300799876451492,0.0,0.6237587332725525,0.7479501366615295,-0.11874141544103622,0.0,0.6084641814231873,0.8391426801681519,-0.13264840841293335,0.0,0.6043899655342102,0.9170679450035095,-0.1407255232334137,0.0,0.7191325426101685,0.6498282551765442,-0.0904894471168518,0.0,0.6869180202484131,0.772774338722229,-0.12194841355085373,0.0,0.671593427658081,0.8517671823501587,-0.12442309409379959,0.0,0.6695587635040283,0.9140182733535767,-0.12398214638233185,0.0,0.7699141502380371,0.6959863901138306,-0.09989598393440247,0.0,0.7455265522003174,0.7804843187332153,-0.12446842342615128,0.0,0.7237957119941711,0.8402518033981323,-0.12196081876754761,0.0,0.7135348320007324,0.8860061764717102,-0.11682214587926865,0.0
8,0.7292611598968506,0.7233220934867859,-4.4357969386510376e-07,0.0,0.6640198230743408,0.6997856497764587,-0.025031205266714096,0.0,0.6183460354804993,0.7027943730354309,-0.05545235052704811,0.0,0.5924624800682068,0.7347924709320068,-0.0853378027677536,0.0,0.5758809447288513,0.7747622728347778,-0.11702238768339157,0.0,0.5871935486793518,0.5519015789031982,-0.06736019253730774,0.0,0.548176646232605,0.6365962028503418,-0.11130152642726898,0.0,0.5409941673278809,0.7252523899078369,-0.14077341556549072,0.0,0.5405918955802917,0.7963124513626099,-0.1561511754989624,0.0,0.6422435641288757,0.5457390546798706,-0.07772243022918701,0.0,0.6014986038208008,0.639880895614624,-0.1174282357096672,0.0,0.5894712805747986,0.7348305583000183,-0.1306753307580948,0.0,0.5866876840591431,0.8006857633590698,-0.13471418619155884,0.0,0.7017132043838501,0.5737851858139038,-0.08890929073095322,0.0,0.6772376298904419,0.6694921851158142,-0.11770261824131012,0.0,0.6700925230979919,0.7326391935348511,-0.11078320443630219,0.0,0.6720170378684998,0.7625887393951416,-0.10187698900699615,0.0,0.7542239427566528,0.620505690574646,-0.10257984697818756,0.0,0.7420982122421265,0.6968490481376648,-0.11730996519327164,0.0,0.7325779795646667,0.7322320938110352,-0.10466613620519638,0.0,0.7325598001480103,0.7388682961463928,-0.09171906113624573,0.0
9,0.7044285535812378,0.690916895866394,-4.955732606504171e-07,0.0,0.6434733867645264,0.684044599533081,-0.026784049347043037,0.0,0.6047317981719971,0.7010937333106995,-0.06284065544605255,0.0,0.5898508429527283,0.7517147064208984,-0.09753145277500153,0.0,0.5775255560874939,0.8057405352592468,-0.1346462070941925,0.0,0.5761743783950806,0.5535361766815186,-0.08962990343570709,0.0,0.5396588444709778,0.6443430781364441,-0.1319965422153473,0.0,0.5384859442710876,0.732462465763092,-0.15714578330516815,0.0,0.5420671701431274,0.8012818098068237,-0.1713278889656067,0.0,0.6345810294151306,0.5437673926353455,-0.10126727819442749,0.0,0.5966169834136963,0.6400173306465149,-0.14180727303028107,0.0,0.5890285968780518,0.7384476661682129,-0.15471051633358002,0.0,0.5892719626426697,0.8010647296905518,-0.16145063936710358,0.0,0.6977137327194214,0.5709365606307983,-0.11185932904481888,0.0,0.676491379737854,0.6730530261993408,-0.14148849248886108,0.0,0.6702256202697754,0.7406092882156372,-0.13764353096485138,0.0,0.6723514199256897,0.7689217329025269,-0.1335723102092743,0.0,0.7533529996871948,0.6151508688926697,-0.12438167631626129,0.0,0.7439591288566589,0.6837373971939087,-0.14213906228542328,0.0,0.7315773367881775,0.7187817096710205,-0.13306565582752228,0.0,0.7276042103767395,0.7264783382415771,-0.12485213577747345,0.0
